Id,Date,Price,Bedrooms,Bathrooms,Sqft_living,Sqft_lot,Floors,Waterfront,View,Condition,Grade,Sqft_above,Sqft_basement,Yr_built,Yr_renovated,Zipcode,Lat,Long,Sqft_living15,Sqft_lot15,House_age,Has_Basement,YearsSinceRenovation,Has_Renovation,Price_persqft,Relative_size,Relativesizecategory,Bathroom_Group,Bedroom_Group
1432900240,5/8/2015,205000,3,1,1610,8579,1,0,0,4,7,1010,600,1962,0,98058,47.4563,-122.171,1610,8579,64,1,64,0,127.3291925,1,Average,0-1,2-4
6140100875,4/15/2015,420000,3,1,1060,8097,1,0,0,4,7,940,120,1923,0,98133,47.7144,-122.351,1560,7940,103,1,103,0,396.2264151,0.679487179,Small,0-1,2-4
6071600370,2/27/2015,500000,4,2.25,2030,8517,1,0,0,4,8,1380,650,1961,0,98006,47.5495,-122.174,2230,8824,65,1,65,0,246.3054187,0.910313901,Average,2-3,2-4
1526069017,12/3/2014,921500,4,2.5,3670,315374,2,0,0,4,9,3670,0,1994,0,98077,47.7421,-122.026,2840,87991,32,0,32,0,251.0899183,1.292253521,Average,2-3,2-4
809001525,6/25/2014,890000,4,1,2550,4000,2,0,0,3,8,2370,180,1905,0,98109,47.6354,-122.353,2200,4000,121,1,121,0,349.0196078,1.159090909,Average,0-1,2-4
3224079105,8/6/2014,430000,2,2.5,2420,60984,2,0,0,3,7,2420,0,2007,0,98027,47.5262,-121.943,1940,193842,19,0,19,0,177.6859504,1.24742268,Average,2-3,0-2
8075400570,10/30/2014,258000,5,2,2260,12500,1,0,0,4,8,1130,1130,1960,0,98032,47.3887,-122.286,1360,18000,66,1,66,0,114.159292,1.661764706,Large,1-2,4-6
1994200024,11/4/2014,511000,3,1,1430,3455,1,0,0,3,7,980,450,1947,0,98103,47.6873,-122.336,1450,4599,79,1,79,0,357.3426573,0.986206897,Average,0-1,2-4
3362900810,8/20/2014,532170,3,2,1360,3090,2,0,0,3,8,1360,0,1990,0,98103,47.6838,-122.353,1500,3090,36,0,36,0,391.3014706,0.906666667,Average,1-2,2-4
1324300398,4/9/2015,560000,3,1,1110,5000,1.5,0,0,3,7,1110,0,1947,0,98107,47.655,-122.359,1420,5000,79,0,79,0,504.5045045,0.781690141,Small,0-1,2-4
537000445,3/31/2015,282950,3,1,1250,8200,1,0,0,4,7,1250,0,1954,0,98003,47.3255,-122.304,1680,8633,72,0,72,0,226.36,0.744047619,Small,0-1,2-4
7855801670,4/1/2015,2250000,4,3.25,5180,19850,2,0,3,3,12,3540,1640,2006,0,98006,47.562,-122.162,3160,9750,20,1,20,0,434.3629344,1.639240506,Large,3+,2-4
7920100045,5/16/2014,350000,1,1,700,5100,1,0,0,3,7,700,0,1942,0,98115,47.679,-122.3,1010,5100,84,0,84,0,500,0.693069307,Small,0-1,0-2
8960000030,7/28/2014,215000,3,1,1180,7669,1,0,0,4,7,1180,0,1967,0,98058,47.4479,-122.176,1190,7669,59,0,59,0,182.2033898,0.991596639,Average,0-1,2-4
6388930390,11/20/2014,650000,5,3.5,3960,25245,2,0,0,3,9,2500,1460,1996,0,98056,47.525,-122.172,2640,13675,30,1,30,0,164.1414141,1.5,Average,3+,4-6
8731900200,8/7/2014,320000,4,2.75,2640,7500,1,0,0,3,8,1620,1020,1967,0,98023,47.3135,-122.369,1980,7875,59,1,59,0,121.2121212,1.333333333,Average,2-3,2-4
8029200135,11/13/2014,247000,3,2,1270,7198,1.5,0,0,3,7,1270,0,1916,2013,98022,47.2086,-121.996,1160,7198,110,0,13,1,194.488189,1.094827586,Average,1-2,2-4
1081200350,10/3/2014,320000,4,1.75,1760,11180,1,0,0,4,8,1760,0,1968,0,98059,47.4715,-122.118,1730,11180,58,0,58,0,181.8181818,1.01734104,Average,1-2,2-4
84000105,5/7/2014,255000,5,2.25,2060,8632,1,0,0,3,7,1030,1030,1962,0,98146,47.4877,-122.335,1010,11680,64,1,64,0,123.7864078,2.03960396,Large,2-3,4-6
3756500060,3/9/2015,438000,3,1.75,1780,9660,1,0,0,3,7,1780,0,1962,0,98034,47.7171,-122.193,1200,9660,64,0,64,0,246.0674157,1.483333333,Average,1-2,2-4
7215720160,3/4/2015,900000,3,2.5,3400,16603,2,0,0,3,10,3400,0,2000,0,98075,47.6012,-122.023,3400,12601,26,0,26,0,264.7058824,1,Average,2-3,2-4
3574800520,6/20/2014,441000,3,2.75,1910,7280,1,0,0,3,7,1160,750,1979,0,98034,47.7319,-122.224,1710,8152,47,1,47,0,230.8900524,1.116959064,Average,2-3,2-4
2617300160,8/12/2014,420000,3,2,2020,38332,1,0,0,4,7,1010,1010,1975,0,98027,47.4582,-122.023,2110,36590,51,1,51,0,207.9207921,0.957345972,Average,1-2,2-4
2558660270,12/8/2014,370000,3,1.75,1580,7000,1,0,0,3,7,1180,400,1976,0,98034,47.7209,-122.168,1640,7500,50,1,50,0,234.1772152,0.963414634,Average,1-2,2-4
2009000370,2/19/2015,269950,2,1.75,1340,7250,1,0,0,5,5,700,640,1949,0,98198,47.408,-122.327,1830,9750,77,1,77,0,201.4552239,0.732240437,Small,1-2,0-2
1836980160,3/24/2015,807100,4,2.5,2680,4499,2,0,0,3,9,2680,0,1999,0,98006,47.565,-122.125,2920,4500,27,0,27,0,301.1567164,0.917808219,Average,2-3,2-4
3261020370,6/5/2014,653000,3,2.5,2680,9750,1,0,0,4,8,1610,1070,1979,0,98034,47.7028,-122.231,2480,8750,47,1,47,0,243.6567164,1.080645161,Average,2-3,2-4
1755700060,6/11/2014,371500,3,2,1370,8336,1,0,0,5,7,1370,0,1964,0,98133,47.7458,-122.331,1770,7288,62,0,62,0,271.1678832,0.774011299,Small,1-2,2-4
4330600435,3/16/2015,284000,3,1.75,1560,21000,1,0,0,3,7,1560,0,1954,0,98166,47.4776,-122.337,1070,7920,72,0,72,0,182.0512821,1.457943925,Average,1-2,2-4
9542800700,1/2/2015,272000,3,1.75,2160,7140,1,0,0,4,7,1670,490,1978,0,98023,47.3026,-122.374,1930,7350,48,1,48,0,125.9259259,1.119170984,Average,1-2,2-4
1999700045,5/2/2014,313000,3,1.5,1340,7912,1.5,0,0,3,7,1340,0,1955,0,98133,47.7658,-122.339,1480,7940,71,0,71,0,233.5820896,0.905405405,Average,1-2,2-4
1762600070,1/16/2015,917500,4,2.5,3880,35003,2,0,0,3,10,2570,1310,1984,0,98033,47.6477,-122.182,3740,35230,42,1,42,0,236.4690722,1.037433155,Average,2-3,2-4
1687900520,9/29/2014,673000,4,2.25,2590,8190,2,0,0,4,8,2590,0,1980,0,98006,47.5619,-122.125,2260,8335,46,0,46,0,259.8455598,1.146017699,Average,2-3,2-4
7234600798,2/10/2015,425000,3,2.5,1120,1100,2,0,0,3,8,820,300,2008,0,98122,47.6106,-122.31,1590,1795,18,1,18,0,379.4642857,0.704402516,Small,2-3,2-4
3881900445,7/9/2014,399950,5,2.75,1970,5400,1,0,0,3,7,1320,650,1986,0,98144,47.5868,-122.308,1280,2150,40,1,40,0,203.0203046,1.5390625,Large,2-3,4-6
2254502445,5/30/2014,385000,3,1,1220,4800,1,0,0,3,6,1220,0,1901,0,98122,47.6101,-122.307,1200,4800,125,0,125,0,315.5737705,1.016666667,Average,0-1,2-4
5437810320,11/17/2014,269950,3,1.5,1950,7560,1,0,2,4,7,1320,630,1975,0,98022,47.1976,-121.999,1950,8941,51,1,51,0,138.4358974,1,Average,1-2,2-4
9158100075,1/7/2015,330000,2,1,1350,8220,1,0,0,3,7,1060,290,1949,0,98177,47.7224,-122.358,1540,8280,77,1,77,0,244.4444444,0.876623377,Average,0-1,0-2
3830630310,7/25/2014,260000,3,2.5,1670,5797,2,0,0,3,7,1670,0,1988,0,98030,47.3505,-122.179,1670,6183,38,0,38,0,155.6886228,1,Average,2-3,2-4
8123100045,4/14/2015,470000,4,3,2380,5125,1.5,0,0,4,7,1680,700,1925,0,98126,47.5384,-122.376,1410,5375,101,1,101,0,197.4789916,1.687943262,Large,2-3,2-4
3127200041,6/13/2014,589000,4,3,2440,9600,2,0,0,5,7,2440,0,1961,0,98034,47.7044,-122.2,2290,9600,65,0,65,0,241.3934426,1.065502183,Average,2-3,2-4
6661200320,7/23/2014,163500,2,1.5,1050,3419,2,0,0,3,7,1050,0,1996,0,98038,47.3848,-122.039,1050,3417,30,0,30,0,155.7142857,1,Average,1-2,0-2
11510310,9/5/2014,835000,4,2.75,3130,13412,2,0,0,3,9,2140,990,1993,0,98052,47.6993,-122.102,2260,9984,33,1,33,0,266.7731629,1.384955752,Average,2-3,2-4
825059270,11/21/2014,1100000,5,3,4090,12850,1,0,2,4,10,2090,2000,1986,0,98033,47.6627,-122.188,2540,10270,40,1,40,0,268.9486553,1.61023622,Large,2-3,4-6
8731951370,4/15/2015,269000,4,1.75,1490,10000,1,0,0,4,8,1100,390,1969,0,98023,47.3099,-122.379,2190,8910,57,1,57,0,180.5369128,0.680365297,Small,1-2,2-4
1954440060,5/5/2014,560000,3,2.5,1900,8744,2,0,0,3,8,1900,0,1987,0,98074,47.62,-122.043,2030,8744,39,0,39,0,294.7368421,0.935960591,Average,2-3,2-4
2264500350,4/18/2015,615000,4,1,1330,2400,1.5,0,0,4,6,1330,0,1901,0,98103,47.65,-122.34,1330,4400,125,0,125,0,462.406015,1,Average,0-1,2-4
1115810060,12/5/2014,585188,3,2.25,2230,10026,1,0,0,3,8,1430,800,1975,0,98052,47.6647,-122.153,2230,9340,51,1,51,0,262.4161435,1,Average,2-3,2-4
9477200200,8/18/2014,305000,3,1.75,1650,9480,1,0,0,3,7,1220,430,1977,0,98034,47.726,-122.191,1540,8400,49,1,49,0,184.8484848,1.071428571,Average,1-2,2-4
1432600560,11/5/2014,166950,3,1,1190,8820,1,0,0,3,6,1190,0,1959,0,98058,47.4616,-122.184,1230,7980,67,0,67,0,140.2941176,0.967479675,Average,0-1,2-4
2287000060,9/12/2014,799000,3,2.5,2140,9897,1,0,0,4,8,2140,0,1959,0,98040,47.5505,-122.219,2680,10083,67,0,67,0,373.364486,0.798507463,Small,2-3,2-4
3663500060,6/25/2014,400000,3,2.5,2180,7508,1,0,0,4,7,1420,760,1962,0,98133,47.7606,-122.336,1900,7818,64,1,64,0,183.4862385,1.147368421,Average,2-3,2-4
3996900125,12/1/2014,230000,3,1,1060,10228,1,0,0,3,7,1060,0,1948,0,98155,47.7481,-122.3,1570,10228,78,0,78,0,216.9811321,0.675159236,Small,0-1,2-4
7796450200,5/15/2014,256883,3,2.5,1690,5025,2,0,0,3,8,1690,0,2003,0,98023,47.2779,-122.347,2550,5001,23,0,23,0,152.0017751,0.662745098,Small,2-3,2-4
7549802535,11/11/2014,423000,4,2,1970,6480,1.5,0,0,5,7,1130,840,1920,0,98108,47.5511,-122.312,1500,6480,106,1,106,0,214.7208122,1.313333333,Average,1-2,2-4
3278600320,7/23/2014,465000,3,2.5,2150,4084,2,0,0,3,8,2150,0,2007,0,98126,47.5488,-122.372,1750,2385,19,0,19,0,216.2790698,1.228571429,Average,2-3,2-4
2824079053,1/13/2015,440000,3,2.5,1910,66211,2,0,0,3,7,1910,0,1997,0,98024,47.5385,-121.911,2330,67268,29,0,29,0,230.3664921,0.819742489,Average,2-3,2-4
1222069094,10/14/2014,385000,3,1.75,1350,155073,1,0,0,4,7,1350,0,1969,0,98038,47.4058,-121.994,1560,50965,57,0,57,0,285.1851852,0.865384615,Average,1-2,2-4
3542300060,3/11/2015,210000,3,1,860,11725,1,0,0,4,6,860,0,1943,0,98056,47.5093,-122.184,1300,9514,83,0,83,0,244.1860465,0.661538462,Small,0-1,2-4
2222059065,11/12/2014,297000,3,2.5,1940,14952,2,0,0,3,8,1940,0,1994,0,98042,47.3777,-122.165,2030,10450,32,0,32,0,153.0927835,0.955665025,Average,2-3,2-4
7551300060,7/16/2014,470000,3,1,1010,5000,1,0,0,3,7,1010,0,1952,0,98107,47.675,-122.394,1680,5000,74,0,74,0,465.3465347,0.601190476,Small,0-1,2-4
100600550,8/4/2014,226500,3,1.5,1300,7370,1,0,0,4,7,900,400,1976,0,98023,47.3025,-122.37,1430,7500,50,1,50,0,174.2307692,0.909090909,Average,1-2,2-4
3211100860,3/3/2015,274250,3,1,910,8450,1,0,0,4,6,910,0,1962,0,98059,47.4787,-122.158,1400,8040,64,0,64,0,301.3736264,0.65,Small,0-1,2-4
3456000310,8/4/2014,840000,4,1.75,2480,11010,1,0,0,4,9,1630,850,1966,0,98040,47.5378,-122.219,2770,10744,60,1,60,0,338.7096774,0.895306859,Average,1-2,2-4
9526600140,9/19/2014,677900,3,2.5,2440,4587,2,0,0,3,8,2440,0,2010,0,98052,47.7073,-122.114,2750,4587,16,0,16,0,277.8278689,0.887272727,Average,2-3,2-4
7465900060,2/5/2015,425000,3,1,1010,5864,1,0,0,3,7,1010,0,1915,0,98116,47.5733,-122.381,1290,5000,111,0,111,0,420.7920792,0.782945736,Small,0-1,2-4
1222000055,11/23/2014,180250,2,0.75,900,9600,1,0,0,3,6,900,0,1941,0,98166,47.4604,-122.339,1250,14280,85,0,85,0,200.2777778,0.72,Small,0-1,0-2
6300000550,7/17/2014,464000,6,3,2300,3404,2,0,0,3,7,1600,700,1920,1994,98133,47.7067,-122.343,1560,1312,106,1,32,1,201.7391304,1.474358974,Average,2-3,4-6
2310030510,4/22/2015,320000,4,2.25,1550,7579,2,0,0,3,8,1550,0,1993,0,98038,47.354,-122.047,1630,6397,33,0,33,0,206.4516129,0.950920245,Average,2-3,2-4
1025049114,7/17/2014,625504,3,2.25,1270,1566,2,0,0,3,8,1060,210,2014,0,98105,47.6647,-122.284,1160,1327,12,1,12,0,492.5228346,1.094827586,Average,2-3,2-4
8677300550,5/15/2014,592500,4,2.5,2240,12032,1,0,0,3,9,2240,0,1983,0,98074,47.6143,-122.017,2520,12368,43,0,43,0,264.5089286,0.888888889,Average,2-3,2-4
4014400292,1/14/2015,465000,3,2.5,2714,17936,2,0,0,3,9,2714,0,2005,0,98001,47.3185,-122.275,2590,18386,21,0,21,0,171.3338246,1.047876448,Average,2-3,2-4
1102000196,5/27/2014,477000,4,2.75,1720,6270,2,0,0,3,8,1720,0,1978,0,98118,47.5458,-122.268,2130,8700,48,0,48,0,277.3255814,0.807511737,Average,2-3,2-4
257000138,1/15/2015,280000,2,1,850,16400,1,0,0,3,6,850,0,1923,0,98168,47.4889,-122.299,1100,14459,103,0,103,0,329.4117647,0.772727273,Small,0-1,0-2
46100204,2/21/2015,1510000,5,3,3300,33474,1,0,3,3,9,1870,1430,1957,1991,98040,47.5673,-122.21,3836,20953,69,1,35,1,457.5757576,0.860271116,Average,2-3,4-6
1909600046,7/3/2014,445838,3,2.5,2250,5692,2,0,0,3,8,2250,0,2000,0,98146,47.5133,-122.379,1320,5390,26,0,26,0,198.1502222,1.704545455,Large,2-3,2-4
1250202145,8/28/2014,1070000,2,2.25,3900,14864,1,0,3,3,8,1950,1950,1947,0,98144,47.5884,-122.291,2580,5184,79,1,79,0,274.3589744,1.511627907,Large,2-3,0-2
7611200125,10/23/2014,467000,2,1.5,1320,10800,1,0,0,4,8,1320,0,1947,0,98177,47.7145,-122.367,2120,12040,79,0,79,0,353.7878788,0.622641509,Small,1-2,0-2
5611500140,8/22/2014,686000,4,2.5,2760,6440,2,0,0,3,10,2760,0,1999,0,98075,47.5836,-122.026,3070,8127,27,0,27,0,248.5507246,0.899022801,Average,2-3,2-4
7138000260,6/5/2014,279950,3,2,1750,9750,1,0,0,3,7,1350,400,1961,0,98198,47.398,-122.299,1900,10125,65,1,65,0,159.9714286,0.921052632,Average,1-2,2-4
626059335,9/4/2014,527000,4,2.25,2330,19436,2,0,0,3,8,2330,0,1987,0,98011,47.7663,-122.215,1910,10055,39,0,39,0,226.1802575,1.219895288,Average,2-3,2-4
1922059282,9/18/2014,325000,3,2.25,2220,16020,1,0,0,4,8,1780,440,1966,0,98030,47.3758,-122.217,2080,9583,60,1,60,0,146.3963964,1.067307692,Average,2-3,2-4
705700390,9/3/2014,328000,3,2.25,2020,8379,2,0,0,3,7,2020,0,1994,0,98038,47.3828,-122.023,2020,8031,32,0,32,0,162.3762376,1,Average,2-3,2-4
7454001200,6/4/2014,390000,3,2.25,1250,7500,1,0,0,5,7,1250,0,1942,0,98146,47.5123,-122.373,1280,7392,84,0,84,0,312,0.9765625,Average,2-3,2-4
8682281200,3/9/2015,479950,2,2,1510,6516,1,0,0,3,8,1510,0,2005,0,98053,47.7076,-122.013,1640,6009,21,0,21,0,317.8476821,0.920731707,Average,1-2,0-2
7972000200,5/29/2014,264950,4,2.25,1720,9753,1,0,0,4,7,1120,600,1978,0,98023,47.2922,-122.371,1510,9753,48,1,48,0,154.0406977,1.139072848,Average,2-3,2-4
722059070,1/15/2015,235000,3,1,1430,15246,1,0,0,4,7,980,450,1961,0,98031,47.4075,-122.214,1960,13068,65,1,65,0,164.3356643,0.729591837,Small,0-1,2-4
7202340400,3/3/2015,516500,3,2.5,1480,4729,2,0,0,3,7,1480,0,2004,0,98053,47.6794,-122.034,2250,4729,22,0,22,0,348.9864865,0.657777778,Small,2-3,2-4
8096000060,4/13/2015,655000,2,1.75,1450,15798,2,1,4,3,7,1230,220,1915,1978,98166,47.4497,-122.375,2030,13193,111,1,48,1,451.7241379,0.714285714,Small,1-2,0-2
2424000060,6/16/2014,500000,4,2.75,2280,15347,1,0,0,5,7,2280,0,1960,0,98059,47.5218,-122.164,2280,15347,66,0,66,0,219.2982456,1,Average,2-3,2-4
9264902050,11/21/2014,315000,6,2.75,2940,7350,1,0,0,3,8,1780,1160,1978,0,98023,47.3103,-122.339,2120,8236,48,1,48,0,107.1428571,1.386792453,Average,2-3,4-6
943100260,11/20/2014,213000,2,1,1000,10200,1,0,0,3,6,1000,0,1961,0,98024,47.5687,-121.899,1150,13702,65,0,65,0,213,0.869565217,Average,0-1,0-2
3677400445,9/2/2014,475000,3,1.5,2480,5280,1.5,0,0,5,7,1620,860,1947,0,98108,47.5575,-122.303,2090,4800,79,1,79,0,191.5322581,1.186602871,Average,1-2,2-4
1762600320,6/10/2014,1030000,5,4,3760,28040,2,0,0,3,10,3760,0,1983,0,98033,47.6489,-122.183,3430,35096,43,0,43,0,273.9361702,1.096209913,Average,3+,4-6
4058000060,4/9/2015,416000,3,2,2220,94300,1,0,0,5,7,1640,580,1976,0,98010,47.3459,-121.95,2070,80100,50,1,50,0,187.3873874,1.072463768,Average,1-2,2-4
7228500560,3/20/2015,410000,4,1,1970,4740,1.5,0,0,3,7,1670,300,1904,2005,98122,47.6136,-122.303,1510,4740,122,1,21,1,208.1218274,1.304635762,Average,0-1,2-4
326069104,7/1/2014,800000,3,3.5,3830,221284,2,0,0,3,10,3530,300,1993,0,98077,47.7641,-122.023,2920,148539,33,1,33,0,208.8772846,1.311643836,Average,3+,2-4
5152100060,5/29/2014,472000,6,2.5,4410,14034,1,0,2,4,9,2350,2060,1965,0,98003,47.3376,-122.324,2600,13988,61,1,61,0,107.0294785,1.696153846,Large,2-3,4-6
3584000310,12/8/2014,225000,3,1.75,1430,8505,1,0,0,4,7,1430,0,1968,0,98003,47.3173,-122.319,1190,8640,58,0,58,0,157.3426573,1.201680672,Average,1-2,2-4
8150100045,10/1/2014,210000,2,1,830,6000,1,0,0,3,6,830,0,1940,0,98126,47.5308,-122.376,830,4960,86,0,86,0,253.0120482,1,Average,0-1,0-2
1868901275,1/27/2015,455000,2,1,1430,5000,1.5,0,0,2,7,1430,0,1925,0,98115,47.6727,-122.299,1450,3750,101,0,101,0,318.1818182,0.986206897,Average,0-1,0-2
6131600075,4/27/2015,225000,3,1,1300,8316,1,0,0,4,6,1300,0,1954,0,98002,47.3221,-122.216,1260,8316,72,0,72,0,173.0769231,1.031746032,Average,0-1,2-4
9468200125,8/26/2014,480000,2,1,1030,3060,1,0,2,4,7,790,240,1918,0,98103,47.6779,-122.353,1390,3060,108,1,108,0,466.0194175,0.741007194,Small,0-1,0-2
8029510030,2/12/2015,363000,3,2.5,2740,11872,2,0,0,3,9,2740,0,1990,0,98023,47.3076,-122.395,2570,10377,36,0,36,0,132.4817518,1.06614786,Average,2-3,2-4
2025069065,9/29/2014,2400000,4,2.5,3650,8354,1,1,4,3,9,1830,1820,2000,0,98074,47.6338,-122.072,3120,18841,26,1,26,0,657.5342466,1.169871795,Average,2-3,2-4
7899800890,2/26/2015,181000,2,1.5,720,5120,1,0,0,3,6,720,0,1954,0,98106,47.5218,-122.357,1150,2566,72,0,72,0,251.3888889,0.626086957,Small,1-2,0-2
3021059276,3/14/2015,250000,4,2,2010,7312,1,0,0,4,7,2010,0,1976,0,98002,47.2785,-122.213,2010,7650,50,0,50,0,124.3781095,1,Average,1-2,2-4
3797001895,4/22/2015,481000,3,1.75,1560,3000,1,0,0,4,6,770,790,1918,0,98103,47.6846,-122.345,1390,3000,108,1,108,0,308.3333333,1.122302158,Average,1-2,2-4
3832710960,9/23/2014,260000,3,2,1810,7209,1,0,0,4,7,1240,570,1978,0,98032,47.3656,-122.278,1750,7209,48,1,48,0,143.6464088,1.034285714,Average,1-2,2-4
1310430400,5/13/2014,455000,4,2.5,3360,7685,2,0,0,3,9,3360,0,2001,0,98058,47.4369,-122.111,3060,6567,25,0,25,0,135.4166667,1.098039216,Average,2-3,2-4
1422300030,4/1/2015,415000,3,2.25,1510,36224,2,0,0,3,8,1510,0,1991,0,98045,47.4616,-121.711,1730,36224,35,0,35,0,274.8344371,0.87283237,Average,2-3,2-4
1105000588,4/21/2015,349500,3,1,1400,3538,1,0,0,3,7,800,600,1953,0,98118,47.5405,-122.27,1620,6331,73,1,73,0,249.6428571,0.864197531,Average,0-1,2-4
3830630060,9/29/2014,245000,3,2.5,1730,7442,2,0,0,3,7,1730,0,1987,0,98030,47.3507,-122.178,1630,6458,39,0,39,0,141.6184971,1.061349693,Average,2-3,2-4
5101404898,5/19/2014,592500,2,2,1420,9191,1.5,0,2,5,7,1420,0,1928,0,98115,47.6979,-122.32,1420,6816,98,0,98,0,417.2535211,1,Average,1-2,0-2
7972601890,10/20/2014,385000,4,1.75,2360,7620,1,0,0,4,7,1180,1180,1955,0,98106,47.5278,-122.345,1910,7620,71,1,71,0,163.1355932,1.235602094,Average,1-2,2-4
5127001620,2/11/2015,315000,3,1.75,1580,11455,1,0,0,4,7,1200,380,1974,0,98059,47.4756,-122.147,1550,10650,52,1,52,0,199.3670886,1.019354839,Average,1-2,2-4
9407100800,11/24/2014,255000,3,1,1230,10170,1,0,0,3,7,1230,0,1979,0,98045,47.4437,-121.772,1380,10098,47,0,47,0,207.3170732,0.891304348,Average,0-1,2-4
1873100060,8/29/2014,693000,4,2.5,2460,4425,2,0,0,3,8,2460,0,2006,0,98052,47.7048,-122.109,2990,5659,20,0,20,0,281.7073171,0.822742475,Average,2-3,2-4
8722101360,12/2/2014,780000,3,1,1660,4400,1.5,0,0,3,8,1460,200,1911,0,98112,47.6362,-122.302,1660,4400,115,1,115,0,469.8795181,1,Average,0-1,2-4
8644000060,10/24/2014,237000,3,1.75,1270,8470,1,0,0,4,7,1270,0,1960,0,98198,47.4207,-122.29,1600,8470,66,0,66,0,186.6141732,0.79375,Small,1-2,2-4
3325069129,12/16/2014,525000,3,2.25,2100,40510,2,0,0,3,10,1320,780,1979,0,98074,47.6154,-122.047,2380,33450,47,1,47,0,250,0.882352941,Average,2-3,2-4
1400300055,4/28/2015,425000,2,1,770,5040,1,0,0,3,5,770,0,1930,0,98144,47.5964,-122.299,1330,2580,96,0,96,0,551.9480519,0.578947368,Small,0-1,0-2
2123039032,10/27/2014,369900,1,0.75,760,10079,1,1,4,5,5,760,0,1936,0,98070,47.4683,-122.438,1230,14267,90,0,90,0,486.7105263,0.617886179,Small,0-1,0-2
8078560140,5/19/2014,290000,4,2.5,1700,7280,2,0,0,4,7,1700,0,1988,0,98031,47.4045,-122.171,1950,7475,38,0,38,0,170.5882353,0.871794872,Average,2-3,2-4
3438500192,9/29/2014,285000,3,1,1120,10701,1,0,0,3,7,1120,0,1954,0,98106,47.5544,-122.358,1130,6350,72,0,72,0,254.4642857,0.991150442,Average,0-1,2-4
7974200510,8/14/2014,415000,2,1,1070,4500,1,0,0,3,7,1070,0,1937,0,98115,47.6802,-122.29,1320,4465,89,0,89,0,387.8504673,0.810606061,Average,0-1,0-2
2557000400,4/9/2015,272500,3,2.5,2070,9900,1,0,0,3,8,1420,650,1979,0,98023,47.2988,-122.371,2070,8250,47,1,47,0,131.6425121,1,Average,2-3,2-4
7960900060,5/4/2015,2900000,4,3.25,5050,20100,1.5,0,2,3,11,4750,300,1982,2008,98004,47.6312,-122.223,3890,20060,44,1,18,1,574.2574257,1.298200514,Average,3+,2-4
4054500390,10/7/2014,1370000,4,4.75,5310,57346,2,0,0,4,11,5310,0,1989,0,98077,47.7285,-122.042,4180,47443,37,0,37,0,258.0037665,1.270334928,Average,3+,2-4
6378500125,5/1/2015,436000,2,1,1040,7538,1,0,0,4,7,1040,0,1939,0,98133,47.7107,-122.352,1440,7530,87,0,87,0,419.2307692,0.722222222,Small,0-1,0-2
1745100140,10/17/2014,210000,3,1,1700,11390,1,0,0,4,7,1700,0,1967,0,98003,47.3271,-122.323,1350,8164,59,0,59,0,123.5294118,1.259259259,Average,0-1,2-4
2976800796,9/25/2014,236000,3,1,1300,5898,1,0,0,3,7,1300,0,1961,0,98178,47.5053,-122.255,1320,7619,65,0,65,0,181.5384615,0.984848485,Average,0-1,2-4
4235400186,11/24/2014,331000,3,1.75,1080,1306,1,0,0,3,7,580,500,1954,2003,98199,47.6601,-122.4,1440,2225,72,1,23,1,306.4814815,0.75,Small,1-2,2-4
4215100060,3/20/2015,365000,3,2.5,2653,4510,2,0,0,3,8,2653,0,2006,0,98031,47.4145,-122.166,2653,4927,20,0,20,0,137.580098,1,Average,2-3,2-4
9189700045,1/27/2015,450000,3,2,2290,16258,1,0,0,5,8,2290,0,1960,0,98058,47.4672,-122.165,1660,10530,66,0,66,0,196.5065502,1.379518072,Average,1-2,2-4
1126049053,11/13/2014,770000,4,2.75,3820,26300,2,0,0,3,9,2850,970,2014,0,98028,47.7618,-122.261,1860,12136,12,1,12,0,201.5706806,2.053763441,Large,2-3,2-4
2022069200,5/5/2015,455000,4,2.5,2210,49375,1,0,0,3,8,2210,0,1997,0,98038,47.3828,-122.071,2670,49385,29,0,29,0,205.8823529,0.827715356,Average,2-3,2-4
9412900055,5/5/2015,405000,3,1.75,2390,6000,1,0,0,3,6,1240,1150,1908,0,98118,47.5362,-122.268,2020,6000,118,1,118,0,169.4560669,1.183168317,Average,1-2,2-4
1722059235,7/3/2014,304900,4,1.75,2600,11325,1,0,0,4,7,1610,990,1969,0,98031,47.3954,-122.206,1720,11088,57,1,57,0,117.2692308,1.511627907,Large,1-2,2-4
6874200960,2/27/2015,170000,2,1,860,5265,1,0,0,3,6,860,0,1931,0,98178,47.5048,-122.272,1650,8775,95,0,95,0,197.6744186,0.521212121,Small,0-1,0-2
7424700045,5/13/2015,2050000,5,3,3830,8480,2,0,1,5,9,2630,1200,1905,1994,98122,47.6166,-122.287,3050,7556,121,1,32,1,535.2480418,1.255737705,Average,2-3,4-6
7202360350,6/30/2014,780000,4,2.5,3500,7048,2,0,0,3,9,3500,0,2005,0,98053,47.6811,-122.025,3920,7864,21,0,21,0,222.8571429,0.892857143,Average,2-3,2-4
5634500392,4/10/2015,330000,3,3,2420,13959,1,0,0,4,8,1740,680,1988,0,98028,47.7486,-122.23,2570,13300,38,1,38,0,136.3636364,0.941634241,Average,2-3,2-4
1509500060,9/5/2014,370000,4,2.5,2720,8666,2,0,0,3,9,2720,0,1992,0,98030,47.3846,-122.169,2410,8100,34,0,34,0,136.0294118,1.128630705,Average,2-3,2-4
